39;100;19;INSERT;GREEDY_RANDOM;13.2306;ms;9.28556;4.77124;
39;100;39;INSERT;GREEDY_RANDOM;13.3246;ms;9.09944;5.62092;
39;100;19;SWAP;NATURAL_SOLUTION;10.6865;ms;12.5349;12.3529;
39;100;39;SWAP;NATURAL_SOLUTION;10.9337;ms;24.4337;24.183;
39;100;19;SWAP;RANDOM_SOLUTION;11.3187;ms;31.5867;14.6405;
39;100;39;SWAP;RANDOM_SOLUTION;11.3064;ms;34.2866;16.5359;
39;100;19;SWAP;GREEDY_RANDOM;11.1061;ms;12.8544;5.42484;
39;100;39;SWAP;GREEDY_RANDOM;10.8221;ms;11.9943;7.38562;
39;100;19;INVERT;NATURAL_SOLUTION;12.3564;ms;29.4556;29.2157;
39;100;39;INVERT;NATURAL_SOLUTION;12.5871;ms;27.7787;27.1895;
39;100;19;INVERT;RANDOM_SOLUTION;13.1117;ms;48.5399;26.0131;
39;100;39;INVERT;RANDOM_SOLUTION;13.2622;ms;52.8532;32.2876;
39;100;19;INVERT;GREEDY_RANDOM;12.5852;ms;16.6388;8.10458;
39;100;39;INVERT;GREEDY_RANDOM;12.6317;ms;16.0622;8.10458;
39;1000;19;INSERT;NATURAL_SOLUTION;131.773;ms;3.85066;3.52941;
39;1000;39;INSERT;NATURAL_SOLUTION;136.315;ms;12.43;12.3529;
39;1000;19;INSERT;RANDOM_SOLUTION;134.966;ms;7.55317;2.02614;
39;1000;39;INSERT;RANDOM_SOLUTION;136.159;ms;9.78113;2.81046;
39;1000;19;INSERT;GREEDY_RANDOM;134.643;ms;6.21654;2.35294;
39;1000;39;INSERT;GREEDY_RANDOM;134.833;ms;7.9191;2.94118;
39;1000;19;SWAP;NATURAL_SOLUTION;109.317;ms;9.89694;9.73856;
39;1000;39;SWAP;NATURAL_SOLUTION;110.206;ms;12.4202;12.2222;
39;1000;19;SWAP;RANDOM_SOLUTION;109.864;ms;11.9242;4.11765;
39;1000;39;SWAP;RANDOM_SOLUTION;109.837;ms;16.0568;6.86275;
39;1000;19;SWAP;GREEDY_RANDOM;108.397;ms;8.71329;1.69935;
39;1000;39;SWAP;GREEDY_RANDOM;109.088;ms;10.4971;5.03268;
39;1000;19;INVERT;NATURAL_SOLUTION;119.762;ms;15.8309;15.6209;
39;1000;39;INVERT;NATURAL_SOLUTION;121.195;ms;19.7937;19.4771;
39;1000;19;INVERT;RANDOM_SOLUTION;121.624;ms;28.6926;9.34641;
39;1000;39;INVERT;RANDOM_SOLUTION;121.952;ms;25.9098;11.634;
39;1000;19;INVERT;GREEDY_RANDOM;120.459;ms;9.96395;4.57516;
39;1000;39;INVERT;GREEDY_RANDOM;120.949;ms;13.1954;4.70588;
39;5000;19;INSERT;NATURAL_SOLUTION;628.839;ms;3.79332;3.52941;
39;5000;39;INSERT;NATURAL_SOLUTION;639.097;ms;7.59221;7.51634;
39;5000;19;INSERT;RANDOM_SOLUTION;637.002;ms;4.40021;0.392157;
39;5000;39;INSERT;RANDOM_SOLUTION;640.96;ms;6.80042;1.37255;
39;5000;19;INSERT;GREEDY_RANDOM;641.719;ms;5.21836;2.0915;
39;5000;39;INSERT;GREEDY_RANDOM;642.094;ms;6.10829;3.00654;
39;5000;19;SWAP;NATURAL_SOLUTION;523.342;ms;6.85419;6.73203;
39;5000;39;SWAP;NATURAL_SOLUTION;529.767;ms;12.3593;12.2222;
39;5000;19;SWAP;RANDOM_SOLUTION;521.735;ms;6.30732;2.0915;
39;5000;39;SWAP;RANDOM_SOLUTION;526.115;ms;10.7118;5.35948;
39;5000;19;SWAP;GREEDY_RANDOM;524.042;ms;4.74626;0.915033;
39;5000;39;SWAP;GREEDY_RANDOM;528.761;ms;10.3838;5.03268;
39;5000;19;INVERT;NATURAL_SOLUTION;601.415;ms;13.0181;12.8105;
39;5000;39;INVERT;NATURAL_SOLUTION;602.008;ms;19.7375;19.4771;
39;5000;19;INVERT;RANDOM_SOLUTION;603.74;ms;18.9006;6.73203;
39;5000;39;INVERT;RANDOM_SOLUTION;607.155;ms;14.297;6.9281;
39;5000;19;INVERT;GREEDY_RANDOM;605.243;ms;7.44803;2.81046;
39;5000;39;INVERT;GREEDY_RANDOM;607.045;ms;11.8457;5.03268;
58;100;29;INSERT;NATURAL_SOLUTION;43.5409;ms;167.699;167.462;
58;100;58;INSERT;NATURAL_SOLUTION;32.1508;ms;170.816;167.462;
58;100;29;INSERT;RANDOM_SOLUTION;32.163;ms;195.038;135.223;
58;100;58;INSERT;RANDOM_SOLUTION;32.2033;ms;197.492;113.156;
58;100;29;INSERT;GREEDY_RANDOM;31.4441;ms;9.78068;2.79189;
58;100;58;INSERT;GREEDY_RANDOM;31.2889;ms;6.4292;2.79189;
58;100;29;SWAP;NATURAL_SOLUTION;26.3658;ms;256.01;255.881;
58;100;58;SWAP;NATURAL_SOLUTION;26.3473;ms;261.001;255.881;
58;100;29;SWAP;RANDOM_SOLUTION;27.3669;ms;234.6;157.145;
58;100;58;SWAP;RANDOM_SOLUTION;27.3873;ms;236.053;157.692;
58;100;29;SWAP;GREEDY_RANDOM;26.1477;ms;14.6937;3.76846;
58;100;58;SWAP;GREEDY_RANDOM;26.163;ms;10.2984;3.25655;
58;100;29;INVERT;NATURAL_SOLUTION;30.1833;ms;220.108;219.902;
58;100;58;INVERT;NATURAL_SOLUTION;30.3637;ms;224.304;219.902;
58;100;29;INVERT;RANDOM_SOLUTION;30.6073;ms;203.288;109.392;
58;100;58;INVERT;RANDOM_SOLUTION;30.6121;ms;210.849;127.116;
58;100;29;INVERT;GREEDY_RANDOM;30.3722;ms;5.34869;0;
58;100;58;INVERT;GREEDY_RANDOM;30.0474;ms;1.89504;0;
58;1000;29;INSERT;NATURAL_SOLUTION;313.461;ms;4.53091;4.49301;
58;1000;58;INSERT;NATURAL_SOLUTION;309.329;ms;10.0768;9.98622;
58;1000;29;INSERT;RANDOM_SOLUTION;308.387;ms;8.58429;1.36247;
58;1000;58;INSERT;RANDOM_SOLUTION;316.808;ms;12.0374;2.82339;
58;1000;29;INSERT;GREEDY_RANDOM;310.376;ms;4.17223;1.36247;
58;1000;58;INSERT;GREEDY_RANDOM;310.368;ms;6.35303;3.11479;
58;1000;29;SWAP;NATURAL_SOLUTION;257.647;ms;19.1702;19.0431;
58;1000;58;SWAP;NATURAL_SOLUTION;256.733;ms;23.6203;23.2369;
58;1000;29;SWAP;RANDOM_SOLUTION;257.495;ms;22.6676;4.08742;
58;1000;58;SWAP;RANDOM_SOLUTION;258.63;ms;23.8944;7.99764;
58;1000;29;SWAP;GREEDY_RANDOM;257.513;ms;7.83249;3.55188;
58;1000;58;SWAP;GREEDY_RANDOM;258.11;ms;8.99855;3.25655;
58;1000;29;INVERT;NATURAL_SOLUTION;294.962;ms;0.179971;0;
58;1000;58;INVERT;NATURAL_SOLUTION;296.759;ms;0.0232883;0.0196889;
58;1000;29;INVERT;RANDOM_SOLUTION;296.975;ms;0.0672506;0;
58;1000;58;INVERT;RANDOM_SOLUTION;295.28;ms;0.409536;0;
58;1000;29;INVERT;GREEDY_RANDOM;294.206;ms;0.0164601;0;
58;1000;58;INVERT;GREEDY_RANDOM;296.484;ms;0.212261;0;
58;5000;29;INSERT;NATURAL_SOLUTION;1511.91;ms;4.49726;4.49301;
58;5000;58;INSERT;NATURAL_SOLUTION;1550.36;ms;6.75661;6.66667;
58;5000;29;INSERT;RANDOM_SOLUTION;1543.43;ms;3.90194;0.854499;
58;5000;58;INSERT;RANDOM_SOLUTION;1548.97;ms;5.40405;1.82713;
58;5000;29;INSERT;GREEDY_RANDOM;1535.64;ms;2.19833;0.0196889;
58;5000;58;INSERT;GREEDY_RANDOM;1549.81;ms;4.29819;1.59086;
58;5000;29;SWAP;NATURAL_SOLUTION;1283.44;ms;18.4833;18.3973;
58;5000;58;SWAP;NATURAL_SOLUTION;1272.05;ms;17.9558;17.5861;
58;5000;29;SWAP;RANDOM_SOLUTION;1264.56;ms;14.1073;2.54775;
58;5000;58;SWAP;RANDOM_SOLUTION;1267.61;ms;12.8499;2.22485;
58;5000;29;SWAP;GREEDY_RANDOM;1263.23;ms;5.64885;1.00413;
58;5000;58;SWAP;GREEDY_RANDOM;1268.96;ms;5.84663;2.36267;
58;5000;29;INVERT;NATURAL_SOLUTION;1442.86;ms;0.116933;0;
58;5000;58;INVERT;NATURAL_SOLUTION;1478.38;ms;0.0220276;0.0196889;
58;5000;29;INVERT;RANDOM_SOLUTION;1472.83;ms;0.000440551;0;
58;5000;58;INVERT;RANDOM_SOLUTION;1476.82;ms;0.0277308;0;
58;5000;29;INVERT;GREEDY_RANDOM;1476.06;ms;0.000554616;0;
58;5000;58;INVERT;GREEDY_RANDOM;1477.14;ms;0.00631155;0;
120;100;60;INSERT;NATURAL_SOLUTION;203.643;ms;459.868;459.867;
120;100;120;INSERT;NATURAL_SOLUTION;177.553;ms;469.065;459.867;
120;100;60;INSERT;RANDOM_SOLUTION;180.091;ms;490.505;381.518;
120;100;120;INSERT;RANDOM_SOLUTION;180.242;ms;501.491;404.797;
120;100;60;INSERT;GREEDY_RANDOM;177.765;ms;24.1108;8.49899;
120;100;120;INSERT;GREEDY_RANDOM;177.835;ms;15.5001;10.3861;
120;100;60;SWAP;NATURAL_SOLUTION;154.297;ms;456.807;456.497;
120;100;120;SWAP;NATURAL_SOLUTION;153.566;ms;465.633;456.497;
120;100;60;SWAP;RANDOM_SOLUTION;157.691;ms;527.878;447.09;
120;100;120;SWAP;RANDOM_SOLUTION;155.734;ms;529.489;427.946;
120;100;60;SWAP;GREEDY_RANDOM;150.935;ms;33.3308;15.2694;
120;100;120;SWAP;GREEDY_RANDOM;150.219;ms;22.5168;15.2694;
120;100;60;INVERT;NATURAL_SOLUTION;169.804;ms;470.401;469.951;
120;100;120;INVERT;NATURAL_SOLUTION;170.036;ms;479.359;469.951;
120;100;60;INVERT;RANDOM_SOLUTION;171.761;ms;497.549;420.297;
120;100;120;INVERT;RANDOM_SOLUTION;172.435;ms;508.481;424.431;
120;100;60;INVERT;GREEDY_RANDOM;167.269;ms;15.8685;2.47767;
120;100;120;INVERT;GREEDY_RANDOM;167.325;ms;6.41216;2.72256;
120;1000;60;INSERT;NATURAL_SOLUTION;1738.69;ms;45.1873;45.0591;
120;1000;120;INSERT;NATURAL_SOLUTION;1772.31;ms;46.6543;45.7505;
120;1000;60;INSERT;RANDOM_SOLUTION;1765.33;ms;35.0803;18.4961;
120;1000;120;INSERT;RANDOM_SOLUTION;1796.51;ms;37.9404;18.9427;
120;1000;60;INSERT;GREEDY_RANDOM;1760.69;ms;15.683;10.3861;
120;1000;120;INSERT;GREEDY_RANDOM;1759.53;ms;15.0477;9.46413;
120;1000;60;SWAP;NATURAL_SOLUTION;1504.09;ms;58.3822;58.0812;
120;1000;120;SWAP;NATURAL_SOLUTION;1505.36;ms;71.2051;70.0375;
120;1000;60;SWAP;RANDOM_SOLUTION;1509.63;ms;50.2317;22.7312;
120;1000;120;SWAP;RANDOM_SOLUTION;1515.85;ms;52.8197;33.6502;
120;1000;60;SWAP;GREEDY_RANDOM;1500.8;ms;17.8988;10.9623;
120;1000;120;SWAP;GREEDY_RANDOM;1496.84;ms;21.9881;14.722;
120;1000;60;INVERT;NATURAL_SOLUTION;1683.46;ms;1.75062;1.31086;
120;1000;120;INVERT;NATURAL_SOLUTION;1686.67;ms;3.27615;3.24114;
120;1000;60;INVERT;RANDOM_SOLUTION;1673.15;ms;5.99292;1.21003;
120;1000;120;INVERT;RANDOM_SOLUTION;1684.48;ms;5.07722;1.45491;
120;1000;60;INVERT;GREEDY_RANDOM;1669.75;ms;2.56971;0.633823;
120;1000;120;INVERT;GREEDY_RANDOM;1663.79;ms;3.72238;1.22443;
120;5000;60;INSERT;NATURAL_SOLUTION;8518.86;ms;24.7359;24.6615;
120;5000;120;INSERT;NATURAL_SOLUTION;8823.88;ms;27.533;27.0383;
120;5000;60;INSERT;RANDOM_SOLUTION;8793.52;ms;20.4043;9.62259;
120;5000;120;INSERT;RANDOM_SOLUTION;8688.05;ms;25.0209;13.3247;
120;5000;60;INSERT;GREEDY_RANDOM;8708.46;ms;14.8156;8.49899;
120;5000;120;INSERT;GREEDY_RANDOM;8677.01;ms;14.1128;9.59378;
120;5000;60;SWAP;NATURAL_SOLUTION;7409.74;ms;32.564;32.2818;
120;5000;120;SWAP;NATURAL_SOLUTION;7443.85;ms;30.052;29.4007;
120;5000;60;SWAP;RANDOM_SOLUTION;7365.02;ms;28.2447;16.6523;
120;5000;120;SWAP;RANDOM_SOLUTION;7365.52;ms;32.8242;18.4529;
120;5000;60;SWAP;GREEDY_RANDOM;7366.69;ms;14.8654;9.3633;
120;5000;120;SWAP;GREEDY_RANDOM;7386.29;ms;19.4707;10.7174;
120;5000;60;INVERT;NATURAL_SOLUTION;8184.67;ms;0.720732;0.331317;
120;5000;120;INVERT;NATURAL_SOLUTION;8215.63;ms;1.90148;1.88706;
120;5000;60;INVERT;RANDOM_SOLUTION;8272.33;ms;1.25929;0.216076;
120;5000;120;INVERT;RANDOM_SOLUTION;8204.41;ms;2.1315;0.388937;
120;5000;60;INVERT;GREEDY_RANDOM;8212.37;ms;1.104;0.230481;
120;5000;120;INVERT;GREEDY_RANDOM;8220.51;ms;2.18716;0.532988;
