SMALL\data12.txt;31.48;ms;
SMALL\data12.txt;151.55;ms;
SMALL\data12.txt;1523.11;ms;
SMALL\data12.txt;7740.89;ms;
SMALL\data12.txt;1392.79;ms;
SMALL\data12.txt;41440.3;ms;
